"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBL073W",0.53092991015432,1.08765811751903,1.93255419617569,0.56280859790188,0.573565224988552,NA
"YBL074C",10.6480100174172,-0.0457903998892926,0.456850666755202,-0.100230563773761,0.920161281803033,0.954520954583019
"YBL075C",50.1600762030514,-0.307375475921713,0.201608155989158,-1.52461825968114,0.127354340303531,0.244411443054639
"YBL076C",653.90731042822,0.615500833325109,0.0539007156689304,11.4191588309448,3.35465040875597e-30,7.61247592756163e-29
"YBL077W",99.9694812018596,-0.278739612379771,0.139780545086046,-1.99412308921949,0.0461386045409762,0.110230873556247
"YBL078C",58.2168898193384,-0.626984707195016,0.191502711691518,-3.274025216964,0.00106027149002493,0.00463413710017328
"YBL079W",89.2824500999099,0.167392775529728,0.14385429929048,1.16362720026683,0.244575123422262,0.396128682138005
"YBL080C",45.6169545091435,-0.175948657977561,0.203642227403582,-0.864008708905262,0.387583106428946,0.550958546197182
"YBL081W",67.4233675673845,0.104372709274141,0.182989306610909,0.570376002877967,0.568422701989718,0.709077643406887
"YBL082C",115.232411152237,0.0218972530638785,0.134145346531896,0.163235278971619,0.870333190113132,0.921660532094163
"YBL083C",41.4488688728661,-0.0982402181675122,0.215329196070298,-0.456232689112164,0.648222661106853,0.767414281307649
"YBL084C",68.066068505384,-0.910704478672699,0.184700964731584,-4.93069692405871,8.19367718867935e-07,6.34497877298357e-06
"YBL085W",219.644398346788,-0.757905188631091,0.0991623456803896,-7.64307442941998,2.12095301438089e-14,2.86259344751407e-13
"YBL086C",138.047685733696,-0.262359607542883,0.123986117669817,-2.1160401863825,0.0343413898765974,0.0872978704495368
"YBL087C",893.841405946908,0.57130104022043,0.0482043576730115,11.8516471912308,2.11001968981541e-32,5.06650076682421e-31
"YBL088C",75.4850564526126,0.12105305661171,0.164959689849772,0.733834167134723,0.463049814006698,0.62066626350017
"YBL089W",50.3728607819003,-0.00930750257447728,0.197652773664121,-0.0470901693000974,0.962441362409174,0.978713762331719
"YBL090W",32.6407479617315,-0.32601835495232,0.252765528991442,-1.28980544243182,0.197118217838782,0.34024724422158
"YBL091C",454.670824486692,-0.0265773421882514,0.0645142773518162,-0.41196062761917,0.680368281867209,0.793314795062556
"YBL091C-A",71.7513159424223,-0.209419292030341,0.178585158109013,-1.17265787508784,0.240933030527137,0.392574252517223
"YBL092W",2080.69586114367,0.243983316071947,0.0359173092444055,6.7929174318633,1.09888279841437e-11,1.29915628552997e-10
"YBL093C",107.919430723488,0.197861916172135,0.134266975931102,1.47364543514904,0.140577081327454,0.26446250192031
"YBL094C",5.09754488277764,0.263567705672467,0.611253098540757,0.431192424711926,0.666328461565125,0.781800155188627
"YBL095W",48.4131383454915,-0.674598339434326,0.204998802972996,-3.29074282215779,0.000999232204518658,0.00440520694233031
"YBL096C",2.89980124994243,-0.698296934579191,0.912086037034057,-0.765604237128692,0.443911822559227,0.604801790357249
"YBL097W",18.6905716419185,0.755454264751226,0.333113675861921,2.2678572496206,0.0233379087038852,0.0640106128587444
"YBL098W",27.8251769419771,-0.185978483822124,0.268780327884726,-0.691934879631094,0.488978225166545,0.643556427641119
"YBL099W",603.787802900403,-0.0488746524772125,0.0571851585866061,-0.854673724532784,0.392731800670954,0.555600252376469
"YBL100C",20.1349615482828,-0.243145136376103,0.319526404084551,-0.760954754498985,0.446684092417336,0.607110125608906
"YBL100W-C",0,NA,NA,NA,NA,NA
"YBL101C",192.980995191331,1.09157113460547,0.102400362619364,10.6598366127178,1.56872790394765e-26,3.15528226134926e-25
"YBL102W",116.117871428117,-0.303658766138565,0.132334743925466,-2.29462616642529,0.0217545573834557,0.0607343321273133
